"SURVEY_SPECIES","SPECIES_NAME","COMMON_NAME","SPECIES_CODE","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON"
1,"Eupentacta sp.","",85166,"genus","WORMS",528610,"Eupentacta","","Sclerodactylidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Eupentacta sp.","",85166,"genus","ITIS",158187,"Eupentacta","","Sclerodactylidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Eupentacta quinquesemita","",85167,"species","WORMS",529305,"Eupentacta","","Sclerodactylidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Eupentacta quinquesemita","",85167,"species","ITIS",158189,"Eupentacta","","Sclerodactylidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Pentamera lissoplaca","crescent sea cucumber",85169,"species","WORMS",529598,"Pentamera","","Phyllophoridae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Pentamera lissoplaca","crescent sea cucumber",85169,"species","ITIS",158224,"Pentamera","","Phyllophoridae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Pentamera sp.","",85170,"genus","WORMS",123489,"Pentamera","","Phyllophoridae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Pentamera sp.","",85170,"genus","ITIS",158221,"Pentamera","","Phyllophoridae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Pentamera sp. A (Clark 2006)","",85171,"species","WORMS",,"Pentamera","","Phyllophoridae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Paracaudina chilensis","rattail sea cucumber",85175,"species","WORMS",225804,"Paracaudina","","Caudinidae","","","","Molpadida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Paracaudina chilensis","rattail sea cucumber",85175,"species","ITIS",158535,"Paracaudina","","Caudinidae","","","","Molpadida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Bathyplotes sp.","",85180,"genus","WORMS",123460,"Bathyplotes","","Synallactidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Bathyplotes sp.","",85180,"genus","ITIS",158372,"Bathyplotes","","Synallactidae","","","","Synallactida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Cucumaria sp.","",85200,"genus","WORMS",123479,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Cucumaria sp.","",85200,"genus","ITIS",158191,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Cucumaria fallax","sea football",85201,"species","WORMS",528995,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Cucumaria fallax","sea football",85201,"species","ITIS",158211,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Cucumaria frondosa","",85202,"species","WORMS",124612,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Cucumaria frondosa","",85202,"species","ITIS",158195,"Cucumaria","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Cucumariidae","cucumarid sea cucumbers",85203,"family","WORMS",123187,"","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Cucumariidae","cucumarid sea cucumbers",85203,"family","ITIS",158190,"","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Apostichopus japonicus","",85205,"species","WORMS",241776,"Apostichopus","","Stichopodidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Apostichopus japonicus","",85205,"species","ITIS",656053,"Apostichopus","","Stichopodidae","","","","Synallactida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolidae","",85209,"family","WORMS",123189,"","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolidae","",85209,"family","ITIS",158145,"","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus sp.","",85210,"genus","WORMS",146121,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus sp.","",85210,"genus","ITIS",1077949,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus phantapus","",85211,"species","WORMS",124710,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus phantapus","",85211,"species","ITIS",158156,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus chitonoides","",85212,"species","WORMS",247772,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus chitonoides","",85212,"species","ITIS",948935,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus sp. A (Clark 2006)","",85213,"species","WORMS",,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus fabricii","brownscaled sea cucumber",85219,"species","WORMS",124703,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus fabricii","brownscaled sea cucumber",85219,"species","ITIS",158153,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus squamatus","whitescaled sea cucumber",85220,"species","WORMS",124713,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus squamatus","whitescaled sea cucumber",85220,"species","ITIS",1081156,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus peronii","",85221,"species","WORMS",529651,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus peronii","",85221,"species","ITIS",1079392,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolus japonicus","",85222,"species","WORMS",254500,"Psolus","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolus japonicus","",85222,"species","ITIS",158154,"Psolus","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Psolidium bullatum","",85224,"species","WORMS",529042,"Psolidium","","Psolidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Psolidium bullatum","",85224,"species","ITIS",158147,"Psolidium","","Psolidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Thyonidium sp.","",85260,"genus","WORMS",123503,"Thyonidium","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Thyonidium sp.","",85260,"genus","ITIS",158257,"Thyonidium","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Thyonidium kurilensis","furry sea cucumber",85261,"species","WORMS",529701,"Thyonidium","","Cucumariidae","","","","Dendrochirotida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Thyonidium kurilensis","furry sea cucumber",85261,"species","ITIS",1079031,"Thyonidium","","Cucumariidae","","","","Dendrochirotida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Pannychia sp.","",85269,"genus","WORMS",123525,"Pannychia","","Laetmogonidae","","","","Elasipodida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Pannychia sp.","",85269,"genus","ITIS",158391,"Pannychia","","Laetmogonidae","","","","Elasipodida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Pannychia moseleyi","deep sea papillate cucumber",85270,"species","WORMS",241954,"Pannychia","","Laetmogonidae","","","","Elasipodida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Pannychia moseleyi","deep sea papillate cucumber",85270,"species","ITIS",158392,"Pannychia","","Laetmogonidae","","","","Elasipodida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Synallactes sp. A (Clark 2006)","",85287,"species","WORMS",,"Synallactes","","Synallactidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Synallactes sp.","",85289,"genus","WORMS",123471,"Synallactes","","Synallactidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Synallactes sp.","",85289,"genus","ITIS",158369,"Synallactes","","Synallactidae","","","","Synallactida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Synallactes challengeri","",85290,"species","WORMS",529678,"Synallactes","","Synallactidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Synallactes challengeri","",85290,"species","ITIS",656054,"Synallactes","","Synallactidae","","","","Synallactida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Paelopatides confundens","swimming sea cucumber",85310,"species","WORMS",148759,"Paelopatides","","Synallactidae","","","","Synallactida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Paelopatides confundens","swimming sea cucumber",85310,"species","ITIS",1078780,"Paelopatides","","Synallactidae","","","","Synallactida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Scotoplanes theeli","",85410,"species","WORMS",530223,"Scotoplanes","","Elpidiidae","","","","Elasipodida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Scotoplanes theeli","",85410,"species","ITIS",158415,"Scotoplanes","","Elpidiidae","","","","Elasipodida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Scotoplanes sp.","",85411,"genus","WORMS",123520,"Scotoplanes","","Elpidiidae","","","","Elasipodida","","","Actinopoda","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
0,"Scotoplanes sp.","",85411,"genus","ITIS",158412,"Scotoplanes","","Elpidiidae","","","","Elasipodida","","","","Holothuroidea","","Echinozoa","Echinodermata","Animalia"
1,"Porifera","sponge unid.",91000,"phylum","WORMS",558,"","","","","","","","","","","","","","Porifera","Animalia"
0,"Porifera","sponge unid.",91000,"phylum","ITIS",46861,"","","","","","","","","","","","","","Porifera","Animalia"
1,"","hairy lemon sponge",91002,"species","WORMS",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"","vase sponge unid.",91005,"","WORMS",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Demospongiae","",91010,"class","WORMS",164811,"","","","","","","","","","","Demospongiae","","","Porifera","Animalia"
0,"Demospongiae","",91010,"class","ITIS",47528,"","","","","","","","","","","Demospongiae","","","Porifera","Animalia"
1,"Haliclona sp.","",91014,"genus","WORMS",131834,"Haliclona","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Haliclona sp.","",91014,"genus","ITIS",47771,"Haliclona","","Chalinidae","","","Haplosclerina","Haplosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Suberites sp.","",91015,"genus","WORMS",132072,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Suberites sp.","",91015,"genus","ITIS",48485,"Suberites","","Suberitidae","","","","Hadromerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Suberites ficus","",91016,"species","WORMS",134285,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Suberites ficus","",91016,"species","ITIS",48488,"Suberites","","Suberitidae","","","","Hadromerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Suberites sp. A (Clark 2006)","wax sponge",91017,"species","WORMS",,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Suberites montiniger","peach sponge",91018,"species","WORMS",134298,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Suberites montalbidus","stinky sponge",91019,"species","WORMS",134297,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Suberites domuncula","hermit sponge",91020,"species","WORMS",134282,"Suberites","","Suberitidae","","","","Suberitida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Suberites domuncula","hermit sponge",91020,"species","ITIS",48489,"Suberites","","Suberitidae","","","","Hadromerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Aphrocallistes vastus","clay pipe sponge",91030,"species","WORMS",171632,"Aphrocallistes","","Aphrocallistidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
0,"Aphrocallistes vastus","clay pipe sponge",91030,"species","ITIS",47444,"Aphrocallistes","","Aphrocallistidae","","","","Hexactinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Heterochone calyx","goblet sponge",91035,"species","WORMS",171636,"Heterochone","","Aphrocallistidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Heterochone tenera","crusty tube sponge",91036,"species","WORMS",171639,"Heterochone","","Aphrocallistidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Acanthascus mirabilis","",91037,"species","WORMS",171982,"Acanthascus","","Rossellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
0,"Rhabdocalyptus mirabilis","",91037,"species","ITIS",47514,"Rhabdocalyptus","Rossellinae","Rossellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Phakellia sp.","",91038,"genus","WORMS",131779,"Phakellia","","Bubaridae","","","","Bubarida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Phakellia sp.","",91038,"genus","ITIS",48376,"Phakellia","","Axinellidae","","","","Halichondrida","","","","Demospongiae","","","Porifera","Animalia"
1,"Mycale sp.","",91039,"genus","WORMS",131907,"Mycale","","Mycalidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Mycale sp.","",91039,"genus","ITIS",48195,"Mycale","","Mycalidae","","","Mycalina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Mycale loveni","lampshade sponge",91040,"species","WORMS",168642,"Mycale","","Mycalidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Mycale loveni","tree sponge",91040,"species","ITIS",48208,"Mycale","","Mycalidae","","","Mycalina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Mycale sp. A (Clark 2006)","red mycale",91041,"species","WORMS",,"Mycale","","Mycalidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Mycale adhaerens","smooth scallop sponge",91042,"species","WORMS",168518,"Mycale","","Mycalidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Mycale adhaerens","smooth scallop sponge",91042,"species","ITIS",48196,"Mycale","","Mycalidae","","","Mycalina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Geodiidae","",91044,"family","WORMS",131664,"","","Geodiidae","","","Astrophorina","Tetractinellida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Geodiidae","",91044,"family","ITIS",48611,"","","Geodiidae","","","","Astrophorida","","","","Demospongiae","","","Porifera","Animalia"
1,"Haliclona digitata","",91265,"species","WORMS",184508,"Haliclona","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Artemisina sp.","",91266,"genus","WORMS",131866,"Artemisina","Ophlitaspongiinae","Microcionidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Artemisina sp.","",91266,"genus","ITIS",48324,"Artemisina","Ophlitaspongiinae","Microcionidae","","","Microcionina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Artemisina arcigera","",91267,"species","WORMS",132992,"Artemisina","Ophlitaspongiinae","Microcionidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Artemisina amlia","",91268,"species","WORMS",225431,"Artemisina","Ophlitaspongiinae","Microcionidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Artemisina stipitata","stipitata",91269,"species","WORMS",167903,"Artemisina","Ophlitaspongiinae","Microcionidae","","","","Poecilosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Artemisina stipitata","stipitata",91269,"species","ITIS",48326,"Artemisina","Ophlitaspongiinae","Microcionidae","","","Microcionina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Cladocroce ventilabrum","",91270,"species","WORMS",166307,"Cladocroce","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Cladocroce ventilabrum","",91270,"species","ITIS",48364,"Cladocroce","","Chalinidae","","","Haplosclerina","Haplosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Cladocroce infundibulum","",91271,"species","WORMS",737451,"Cladocroce","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Haliclona primitiva","",91272,"species","WORMS",132844,"Haliclona","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Haliclona bucina","",91273,"species","WORMS",166327,"Haliclona","","Chalinidae","","","","Haplosclerida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
1,"Biemna sp.","",91274,"genus","WORMS",131897,"Biemna","","Biemnidae","","","","Biemnida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Biemna sp.","",91274,"genus","ITIS",48283,"Biemna","","Desmacellidae","","","Mycalina","Poecilosclerida","","","","Demospongiae","","","Porifera","Animalia"
1,"Hexactinellida","glass sponge unid.",91700,"class","WORMS",22612,"","","","","","","","","","","Hexactinellida","","","Porifera","Animalia"
0,"Hexactinellida","glass sponge unid.",91700,"class","ITIS",659131,"","","","","","","","","","","Hexactinellida","","","Porifera","Animalia"
1,"Staurocalyptus sp.","",91701,"genus","ITIS",47517,"Staurocalyptus","Rossellinae","Rossellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Geodia carolae","calcareous finger sponge",91705,"species","WORMS",1424278,"Geodia","Geodiinae","Geodiidae","","","Astrophorina","Tetractinellida","","","Heteroscleromorpha","Demospongiae","","","Porifera","Animalia"
0,"Geodinella robusta","calcareous finger sponge",91705,"species","ITIS",48623,"Geodinella","","Geodiidae","","","","Astrophorida","","","","Demospongiae","","","Porifera","Animalia"
1,"Aulosaccus schulzei","vase sponge",91710,"species","WORMS",172025,"Aulosaccus","","Rossellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Farrea sp.","",91720,"genus","WORMS",132107,"Farrea","","Farreidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
0,"Farrea sp.","",91720,"genus","ITIS",47350,"Farrea","","Farreidae","","","","Hexactinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Farrea beringiana","Bering lace sponge",91721,"species","WORMS",171738,"Farrea","","Farreidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Farrea occa","",91722,"species","WORMS",134391,"Farrea","","Farreidae","","","","Sceptrulophora","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
0,"Farrea occa","",91722,"species","ITIS",47353,"Farrea","","Farreidae","","","","Hexactinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Regadrella okinoseana","lacy basket sponge",91725,"species","WORMS",171875,"Regadrella","Corbitellinae","Euplectellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
0,"Regadrella okinoseana","lacy basket sponge",91725,"species","ITIS",47485,"Regadrella","Corbitellinae","Euplectellidae","","","","Lyssacinosida","","","Hexasterophora","Hexactinellida","","","Porifera","Animalia"
1,"Porifera erect","erect sponge morphotype",91995,"","",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Porifera encrusting","encrusting sponge morphotype",91996,"","",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Porifera ball","ball sponge morphotype",91997,"","",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Porifera tubular","tubular sponge morphotype",91998,"","",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Platyhelminthes","flatworm unid.",92000,"phylum","WORMS",793,"","","","","","","","","","","","","","Platyhelminthes","Animalia"
0,"Platyhelminthes","flatworm unid.",92000,"phylum","ITIS",53963,"","","","","","","","","","","","","","Platyhelminthes","Animalia"
1,"Polycladida","polyclad flatworm unid.",92021,"order","WORMS",2853,"","","","","","","Polycladida","","","","","","Rhabditophora","Platyhelminthes","Animalia"
0,"Polycladida","polyclad flatworm unid.",92021,"order","ITIS",54073,"","","","","","","Polycladida","","","","","Amplimatricata","Rhabditophora","Platyhelminthes","Animalia"
1,"Acoela","acoel turbellarian",92400,"order","WORMS",2847,"","","","","","","Acoela","","","","","","Acoelomorpha","Xenacoelomorpha","Animalia"
0,"Acoela","acoel turbellarian",92400,"class","ITIS",914208,"","","","","","","","","","","Acoela","","Acoelomorpha","Xenacoelomorpha","Animalia"
1,"Nemertea","nemertean worm unid.",92500,"phylum","WORMS",152391,"","","","","","","","","","","","","","Nemertea","Animalia"
0,"Nemertea","nemertean worm unid.",92500,"phylum","ITIS",57411,"","","","","","","","","","","","","","Nemertea","Animalia"
1,"Emplectonema sp.","",92502,"genus","WORMS",122404,"Emplectonema","","Emplectonematidae","","Amphiporina","Eumonostilifera","Monostilifera","","","","Hoplonemertea","","","Nemertea","Animalia"
0,"Emplectonema sp.","",92502,"genus","ITIS",57494,"Emplectonema","","Emplectonematidae","","","","Monostilifera","","","Hoplonemertea","Neonemertea","","","Nemertea","Animalia"
1,"Emplectonema sp. (Clark 2006)","black specked ribbon worm",92505,"species","WORMS",,"Emplectonema","","Emplectonematidae","","Amphiporina","Eumonostilifera","Monostilifera","","","","Hoplonemertea","","","Nemertea","Animalia"
1,"Tubulanus sp.","",92510,"genus","WORMS",122388,"Tubulanus","","Tubulanidae","","","","Tubulaniformes","","","","Palaeonemertea","","","Nemertea","Animalia"
0,"Tubulanus sp.","",92510,"genus","ITIS",57416,"Tubulanus","","Tubulanidae","","","","","","","","Palaeonemertea","","","Nemertea","Animalia"
1,"Tubulanus polymorphus","orange ribbon worm",92511,"species","WORMS",122637,"Tubulanus","","Tubulanidae","","","","Tubulaniformes","","","","Palaeonemertea","","","Nemertea","Animalia"
0,"Tubulanus polymorphus","orange ribbon worm",92511,"species","ITIS",57418,"Tubulanus","","Tubulanidae","","","","","","","","Palaeonemertea","","","Nemertea","Animalia"
1,"Tubulanus sp. A (Clark 2006)","red ribbon worm",92512,"species","WORMS",,"Tubulanus","","Tubulanidae","","","","Tubulaniformes","","","","Palaeonemertea","","","Nemertea","Animalia"
1,"Cerebratulus californiensis","light-edged ribbon worm",92802,"species","WORMS",147295,"Cerebratulus","","Lineidae","","","","Heteronemertea","","","","Pilidiophora","","","Nemertea","Animalia"
0,"Cerebratulus californiensis","light-edged ribbon worm",92802,"species","ITIS",57454,"Cerebratulus","","Lineidae","","","","Heteronemertea","","","Pilidiophora","Neonemertea","","","Nemertea","Animalia"
1,"Maldanidae","bamboo worm unid.",92900,"family","WORMS",923,"","","Maldanidae","","","","","","Scolecida","Sedentaria","Polychaeta","","","Annelida","Animalia"
0,"Maldanidae","bamboo worm unid.",92900,"family","ITIS",67515,"","","Maldanidae","","","","","","Scolecida","Sedentaria","Polychaeta","","","Annelida","Animalia"
1,"Priapulida","priapulid worm unid.",93100,"phylum","WORMS",101063,"","","","","","","","","","","","","","Priapulida","Animalia"
0,"Priapula","priapulid worm unid.",93100,"phylum","ITIS",563953,"","","","","","","","","","","","","","Priapula","Animalia"
1,"Priapulus sp.","",93101,"genus","WORMS",101095,"Priapulus","","Priapulidae","","","","Priapulomorpha","","","","","","","Priapulida","Animalia"
0,"Priapulus sp.","",93101,"genus","ITIS",155155,"Priapulus","","Priapulidae","","","","","","","","","","","Priapula","Animalia"
1,"Priapulus caudatus","",93102,"species","WORMS",101160,"Priapulus","","Priapulidae","","","","Priapulomorpha","","","","","","","Priapulida","Animalia"
0,"Priapulus caudatus","",93102,"species","ITIS",155156,"Priapulus","","Priapulidae","","","","","","","","","","","Priapula","Animalia"
1,"Chaetognatha","arrow worm unid.",93150,"phylum","WORMS",2081,"","","","","","","","","","","","","","Chaetognatha","Animalia"
0,"Chaetognatha","arrow worm unid.",93150,"phylum","ITIS",158650,"","","","","","","","","","","","","","Chaetognatha","Animalia"
1,"Nematoda","nematode worm unid.",93500,"phylum","WORMS",799,"","","","","","","","","","","","","","Nematoda","Animalia"
0,"Nematoda","nematode worm unid.",93500,"phylum","ITIS",59490,"","","","","","","","","","","","","","Nematoda","Animalia"
1,"Sipuncula","peanut worm unid.",94000,"order","WORMS",1268,"","","","","","","Sipuncula","","","","","","","Annelida","Animalia"
0,"Sipuncula","peanut worm unid.",94000,"phylum","ITIS",154520,"","","","","","","","","","","","","","Sipuncula","Animalia"
1,"Golfingia margaritacea","",94001,"species","WORMS",175027,"Golfingia","","Golfingiidae","","","","Sipuncula","","","","","","","Annelida","Animalia"
0,"Golfingia margaritacea","",94001,"species","ITIS",154601,"Golfingia","","Golfingiidae","","","","Golfingiiformes","","","","Sipunculidea","","","Sipuncula","Animalia"
1,"Phascolosomatidae","",94011,"family","WORMS",1645,"","","Phascolosomatidae","","","","Sipuncula","","","","","","","Annelida","Animalia"
